"Gare de Lyon","48.8448°N","2.3735°E","been"
"Madrid Atocha","40.406528°N","3.689373°W","been"
"Aachen Hbf","50.767635°N","6.091179°E","been"
"Toronto Union Station","43°38′43″N","79°22′50″W","been"
"Newark Penn","40°44′5″N","74°9′51″W","been"
"Aomori","40°49′43.87″N","140°44′4.89″E","been"
"Moscow Leningradsky","55.776111°N","37.655278°E","been"
"New York Penn","40.750638","-73.993899","been"
"Hoboken","40°44′6″N","74°1′39″W","been"
"Leipzig Hbf","51.34527777777778","12.382222222222222","todo"
"Ljubljana","46°03′32″N","14°30′47″E","been"
"Belgrade","44°48′31″N","20°27′20″E","been"
"Venezia Santa Lucia","45°26′27″N","12°19′15″E","been"
"Bern","46°57′08.66″N","7°26′22.50″E","been"
"Roosendaal","51.53969","4.45875","been"
"Clapham Junction","51.4646°N","0.1705°W","been"
"Stockholm","59.330°N","18.056°E","been"
"Porto São Bento","41°8′44″N","8°36′37.2″W","been"
"Sapporo","43°04′07″N","141°21′02.8″E","been"
"Buffalo Exchange Street","42.8783°N","78.8738°W","been"
"Diamniadio","14.72027778","-17.1825","been"
"Roma Termini","41°54′03″N","12°30′07″E","todo"
"Gare d’Austerlitz","48.842222222222","2.3658333333333","been"
"Liverpool Street","51.5186°N","0.0813°W","been"
"Liverpool Lime Street","53.4075°N","2.9784°W","todo"
"Berlin Alexanderplatz","52°31′17″N","13°24′43″E","been"
"Helsinki","60°10′19″N","24°56′29″E","todo"
"München Hbf","48.140833","11.555","todo"
"Moscow Belarussky","55°46′35″N","37°34′49″E","been"
"Wien Hbf","48.186667°N","16.380000°E","been"
"Miami Intermodal Center","25°47′48″N","80°15′41″W","been"
"Montparnasse","48.839333333333336","2.318288888888889","been"
"Haifa HaShmona","32°49′19.82″N","34°59′49.36″E","been"
"Boston South Station","42°21′07″N","71°03′19″W","been"
"Graz Hbf","47°4′20″N","15°25′2″E","been"
"Warszawa Centralna","52.228611°N","21.003056°E","been"
"Montpellier Saint-Roch","43.604636111111","3.8810388888889","been"
"Talinn","59°26′23.82″N","24°44′13.74″E","been"
"Saarbrücken","49°14′29″N","6°59′26″E","been"
"Clermont Ferrand","45.778611","3.100833","been"
"Rochester","43.1635°N","77.6082°W","been"
"Harper’s Ferry","39°19′28″N","77°43′52″W","been"
