"Starý Hloubětín","50.10449°N","14.52942°E","been"
"Moravské Náměstí","49.19890°N","16.60827°E","been"
"Strossmayerovo Náměstí","50°5′55.94″N","14°25′59.76″E","been"
"Anger","50.976099°N","11.034358°E","todo"
"Rondo Babka","52°15′17.24″N","20°58′57.11″E","todo"
"Postplatz","51.05090°N","13.73333°E","todo"
"Philipp-Reis-Straße","49.00446°N","8.41041°E","todo"
"Preobrazhenskaya Pl.","55.7963°N","37.7151°E","todo"
"Mollstraßse/Otto-Braun-Straße","52.52520°N","13.41996°E","been"
"Laan van Meerdervoort","52.083414","4.291061","been"
"Rondo Grzegórzeckie","50°3′27.42″N","19°57′32.40″E","todo"
"Marxloh Pollman","51.50212°N","6.75719°E","todo"
"Aachener Straße / Gürtel","50°56′13.2″N","6°54′30.4″E","todo"
"Rondo Starołęka","52°22′48.68″N","16°56′35.21″E","todo"
"Teatr Słowackiego","50.06461°N","19.94497°E","todo"
"5th & Craig","40.4479016°N","79.9363574°W","been"
"Brama Portowa","53.42501°N","14.55096°E","todo"
"Danziger Straße","52.53919°N","13.42423°E","been"
"Mathystrasse","49°0′8.96″N","8°23′39.77″E","been"
"Am Stern","51°19′4.87″N","9°30′1.02″E","todo"
"Runeberginkatu","60.1817°N","24.9273°E","todo"
"Kilińskiego-Pomorska","51.77742°N","19.46189°E","todo"
"Stadhalle Post","51.76105°N","14.33095°E","todo"
"Hetmańska","52°23′24.39″N","16°53′39.07″E","todo"
"Ceintuurbaan","52.35330331","4.8945105","been"
"Przybyszewskiego–Śmigłego-Rydza","51.74769°N","19.48978°E","todo"
"Goerdelerring","51°20′39.35″N","12°22′15.99″E","todo"
"Svetlanovskaya Ploshchad","60.0034","30.32731","todo"
"Kościuszki-Mickiewicza","51.75915°N","19.45579°E","todo"
"Spadina / Queen","43°38′55.43″N","79°23′46.91″W","been"
"Government Palace","60.16911°N","24.95355°E","todo"
"Savska / Vodnikova","45.80545°N","15.96627°E","todo"
"Dąbrowskiego–Śmigłego-Rydza","51.73756°N","19.48897°E","todo"
"Wilsdruffer Straße","51°2′58.09″N","13°44′39.27″E","todo"
"Roederplatz","52.52668°N","13.47979°E","been"
"Tower 18","41°52′48″N","87°38′47″W","been"
"Hohenschönhauser Straße","52.53612°N","13.47347°E","been"
"Südring ","52.11316°N","11.60809°E","todo"
